No.	Z Error(mm)	3D Error
266	2.560000	6.612949
267	2.560000	5.075044
268	3.200000	6.340861
269	0.320000	0.847375
270	4.160000	8.320896
271	3.520000	6.653310
272	0.320000	3.395877
273	0.320000	2.459794
274	0.960000	1.831402
275	1.600000	2.408635
276	1.920000	3.829649
277	0.640000	0.911554
278	0.640000	2.203751
279	0.640000	2.557172
280	0.640000	1.240998
281	0.640000	2.015754
282	1.600000	2.767378
283	0.640000	2.090701
284	0.960000	2.246331
285	0.320000	1.258079
286	1.280000	2.453161
287	1.280000	2.458147
288	1.280000	2.301388
289	0.640000	1.160942
290	0.000000	2.152603
291	2.240000	4.615091
292	1.600000	3.710658
293	0.640000	1.154783
294	0.640000	2.547446
295	0.640000	1.140143
296	1.600000	3.096866
297	0.320000	1.038733
298	0.960000	1.863098
299	0.960000	1.531619
300	0.320000	0.920811
301	0.960000	4.536527
302	0.320000	3.217983
303	0.000000	4.087695
304	1.600000	3.205169
305	1.920000	3.894963
306	2.240000	4.639233
307	0.000000	2.132741
308	1.280000	2.173955
309	1.280000	2.225082
310	2.240000	4.969151
311	1.920000	4.377891
312	1.600000	4.659107
313	2.560000	4.726395
314	0.640000	3.159327
315	0.960000	2.151855
316	1.920000	3.805408
317	2.880000	5.338263
318	1.600000	2.919582
319	3.200000	6.678603
320	0.960000	3.880273
321	1.280000	3.140748
322	0.320000	1.684532
323	2.560000	5.324119
324	0.320000	2.166406
325	0.320000	0.593934
326	1.920000	4.473419
327	0.640000	1.979903
328	1.920000	4.444920
329	0.640000	1.276408
330	0.960000	1.568984
331	0.640000	1.227563
332	0.960000	2.377754
333	0.320000	0.615236
334	0.960000	2.414715
335	0.320000	2.550095
336	2.560000	6.750546
337	0.960000	2.727373
338	0.960000	2.256621
339	0.320000	1.471267
340	0.000000	0.883282
341	1.280000	2.445398
342	2.560000	5.352663
343	0.960000	2.713234
344	2.240000	6.023106
345	0.960000	2.546691
346	0.960000	2.362458
347	0.960000	2.912949
348	0.320000	1.614344
349	0.960000	2.707876
350	0.960000	2.088071
351	0.000000	0.604582
352	1.600000	3.052299
353	0.640000	1.075278
354	0.320000	1.623547
355	0.000000	1.540973
356	0.640000	1.354596
357	1.600000	4.806501
358	0.640000	2.165901
359	0.960000	2.696229
360	1.600000	3.845389
361	1.600000	4.704271
362	1.600000	3.144586
363	0.000000	2.230638
364	0.960000	2.258615
365	0.000000	1.966109
366	0.640000	3.361247
367	0.960000	2.197320
368	0.960000	3.916959
369	0.640000	1.594906
370	0.640000	3.042708
371	0.000000	2.436891
372	2.560000	5.605741
373	0.640000	2.630433
374	0.320000	2.302038
375	0.960000	3.741532
376	0.640000	2.254753
377	0.320000	1.051213
378	0.640000	2.107753
379	1.600000	3.050941
380	0.640000	2.363295
381	0.960000	2.041802
382	0.320000	2.636351
383	1.280000	3.030361
384	0.960000	3.190807
385	0.320000	2.457702
386	0.000000	2.234223
387	0.640000	3.536640
388	1.920000	3.969179
389	1.920000	3.952393
390	0.320000	0.585024
391	0.320000	2.526986
392	1.920000	3.651782
393	0.320000	1.379757
394	0.960000	2.525868
395	0.320000	2.592313
396	0.320000	2.227538
397	0.640000	1.061126
398	0.960000	3.089816
399	0.000000	2.606640
400	0.320000	2.439947
401	0.000000	1.960383
402	0.320000	0.811861
403	0.960000	2.764005
404	0.320000	1.048741
405	1.280000	3.245839
406	1.280000	3.232290
407	0.320000	1.302322
408	1.280000	1.977640
409	0.320000	0.754328
410	0.320000	1.429055
411	0.320000	3.350224
412	0.320000	2.609669
413	0.320000	1.489185
414	0.960000	2.815475
415	0.000000	0.974037
416	0.000000	0.732890
417	0.640000	3.578255
418	0.000000	1.606665
419	0.000000	2.142083
420	0.960000	3.220295
421	0.320000	2.103319
422	0.640000	2.841736
423	0.640000	1.899264
424	0.640000	4.105522
425	0.960000	3.570344
426	0.640000	1.660521
427	0.320000	1.569507
428	0.000000	2.784125
429	0.320000	3.243437
430	0.960000	4.754226
431	0.320000	0.666350
432	0.640000	1.350836
433	2.880000	4.316208
434	2.880000	4.513459
435	4.480000	6.735401
436	3.520000	6.467983
437	4.160000	6.457393
438	0.960000	1.604640
439	2.560000	4.731727
440	2.880000	5.209942
441	2.240000	3.904219
442	3.520000	5.605523
443	2.880000	5.235914
444	1.920000	3.690462
445	3.840000	6.616843
446	2.560000	4.374919
447	2.880000	4.569543
448	1.280000	1.880424
449	3.200000	5.147782
450	1.600000	2.650968
451	1.600000	2.449214
452	0.640000	1.757522
453	0.960000	1.969525
454	0.960000	2.007945
455	2.560000	4.225731
456	0.960000	1.809952
457	1.920000	3.181208
458	1.920000	2.857019
459	1.600000	2.584910
460	1.280000	2.454281
461	0.640000	1.915555
462	1.600000	2.268991
463	1.920000	3.211826
464	1.280000	2.412726
465	1.600000	3.243660
466	1.920000	2.962124
467	1.920000	3.405986
468	0.960000	2.682213
469	1.920000	3.834044
470	1.920000	2.734725
471	2.240000	4.329329
472	0.640000	2.010860
473	2.240000	3.474141
474	1.280000	2.946504
475	3.840000	6.255658
476	1.280000	2.360101
477	0.960000	2.194058
478	2.560000	4.349500
479	1.920000	3.211826
480	0.320000	0.912009
481	0.960000	1.638118
482	0.640000	1.470830
483	1.600000	3.160917
484	1.280000	3.438499
485	1.280000	2.369017
486	1.280000	2.054432
487	2.560000	4.164293
488	0.320000	0.955858
489	1.920000	2.721324
490	2.240000	4.447543
491	2.560000	3.904144
492	2.880000	3.718744
493	0.960000	2.606928
494	4.480000	7.305686
495	2.240000	4.144592
496	2.240000	3.954943
497	0.960000	3.750036
498	0.320000	2.579845
499	3.200000	5.651941
500	0.640000	1.608167
501	1.280000	2.136850
502	2.240000	4.825265
503	1.920000	3.166266
504	1.920000	3.670712
505	0.640000	1.933786
506	3.200000	5.741267
507	0.960000	2.140105
508	3.840000	6.882817
509	2.240000	3.942128
510	2.560000	4.357475
511	0.640000	1.300734
512	3.840000	6.631418
513	2.880000	5.050815
514	0.640000	4.634860
515	1.600000	2.974054
516	3.520000	6.755737
517	3.200000	6.040221
518	1.280000	2.565431
519	1.920000	3.671814
520	1.920000	3.564433
521	2.560000	4.352315
522	1.920000	3.397526
523	1.280000	3.676337
524	1.920000	3.692903
525	1.600000	2.807243
526	2.240000	4.034168
527	2.560000	4.670638
528	0.320000	1.791270
529	1.920000	3.158984
530	1.280000	2.559746
531	0.320000	1.278955
532	1.600000	4.850596
533	1.280000	3.692562
534	0.320000	1.977220
535	0.960000	1.896221
536	1.280000	2.981904
537	0.000000	0.306661
538	0.000000	1.123000
539	0.640000	3.631930
540	1.920000	4.518279
541	0.320000	1.365654
542	0.320000	3.776290
543	0.320000	0.983362
544	0.000000	0.606643
545	1.280000	2.971816
546	0.320000	1.227817
547	0.640000	2.426687
548	2.560000	5.589646
549	3.200000	7.699571
550	1.600000	3.845542
551	0.960000	2.328751
552	0.640000	1.706312
553	0.640000	1.613385
554	0.640000	1.363700
555	0.640000	1.689735
556	1.600000	4.285692
557	2.240000	5.912331
558	2.880000	5.914860
559	0.640000	2.053233
560	2.240000	5.342626
561	1.920000	4.224160
562	1.600000	3.905750
563	1.280000	3.564473
564	2.240000	4.567551
565	0.640000	1.965165
566	1.280000	2.676805
567	0.960000	2.262346
568	0.960000	2.279505
569	0.320000	1.348390
570	0.320000	1.375226
571	0.640000	3.642881
572	0.320000	3.026587
573	1.600000	3.254623
574	1.600000	3.434143
575	0.640000	1.627513
576	2.560000	6.339845
577	2.880000	6.263704
578	2.560000	6.065434
579	0.640000	1.392550
580	2.240000	4.954138
581	1.920000	3.789225
582	3.200000	7.593014
583	2.240000	3.974575
584	0.640000	1.913179
585	1.600000	3.301293
586	1.600000	3.655526
587	0.320000	2.112963
588	0.320000	5.422371
589	2.240000	8.036672
590	0.960000	2.122567
591	1.920000	4.726960
592	0.960000	2.359415
593	1.920000	3.473313
594	1.600000	5.420952
595	2.560000	6.964059
596	2.880000	5.147811
597	1.600000	4.809194
598	1.920000	5.292231
599	1.600000	4.333771
600	2.240000	4.143801
601	2.240000	6.235282
602	1.280000	3.498733
603	2.240000	8.522275
604	1.920000	3.998951
605	2.240000	6.179661
606	0.640000	3.832859
607	0.960000	4.047217
608	1.600000	4.762941
609	1.600000	3.855543
610	1.280000	3.422588
611	0.640000	2.846284
612	1.600000	4.595230
613	1.920000	4.174925
614	0.960000	5.129741
615	0.960000	3.293505
616	0.640000	2.324812
