No.	Z Error(mm)	3D Error
266	0.640000	7.335580
267	0.640000	6.816692
268	0.960000	7.065937
269	0.960000	7.726824
270	0.640000	7.509985
271	0.640000	7.723995
272	0.320000	6.593604
273	0.640000	4.126734
274	0.000000	5.976949
275	0.320000	6.757559
276	0.960000	7.418478
277	0.640000	6.864866
278	0.640000	6.265245
279	0.640000	7.135814
280	0.000000	6.870930
281	0.000000	6.352284
282	0.320000	6.904594
283	1.280000	7.934985
284	0.320000	7.069514
285	0.960000	7.149628
286	0.640000	6.878618
287	0.640000	7.058048
288	0.000000	6.329147
289	1.600000	8.229469
290	0.640000	6.919409
291	0.320000	6.675250
292	0.640000	4.376806
293	0.000000	6.618917
294	1.280000	7.141772
295	0.640000	6.563440
296	1.280000	7.648044
297	0.960000	8.388730
298	1.280000	8.264216
299	0.000000	6.466995
300	1.920000	8.105134
301	0.640000	9.028250
302	0.640000	9.388648
303	0.960000	8.972393
304	1.280000	10.155232
305	0.960000	9.399702
306	0.640000	9.031459
307	0.640000	9.000369
308	0.320000	8.427501
309	0.640000	8.780177
310	0.320000	7.325913
311	0.000000	8.916987
312	0.000000	8.589941
313	0.640000	8.441860
314	0.320000	7.701122
315	0.320000	8.148775
316	0.640000	8.876681
317	0.320000	8.736849
318	0.320000	8.476204
319	0.960000	9.231798
320	1.280000	9.267427
321	0.640000	6.789109
322	0.000000	7.441302
323	0.000000	8.399598
324	0.640000	9.025375
325	1.600000	8.640643
326	0.320000	3.353734
327	0.640000	4.507073
328	0.640000	5.778533
329	1.920000	7.912471
330	0.640000	5.767486
331	0.640000	6.169046
332	1.600000	7.269496
333	0.320000	5.127164
334	0.320000	6.555568
335	0.960000	6.515812
336	1.600000	6.782652
337	0.640000	5.204732
338	0.640000	5.532409
339	1.280000	6.833592
340	0.640000	5.716370
341	0.960000	6.324285
342	1.280000	7.285301
343	0.000000	4.429026
344	0.000000	4.921817
345	0.320000	5.707672
346	0.000000	4.179613
347	0.640000	4.366248
348	1.280000	6.953789
349	1.280000	6.885991
350	0.640000	5.333782
351	0.320000	5.014687
352	0.000000	4.290393
353	0.320000	4.065765
354	0.000000	5.114287
355	0.320000	4.767239
356	0.000000	3.329259
357	0.000000	4.901634
358	0.000000	3.179918
359	0.000000	4.216841
360	0.000000	3.370616
361	0.320000	2.611523
362	0.320000	3.655359
363	0.320000	3.939976
364	0.320000	3.136402
365	0.000000	3.485832
366	0.000000	4.459821
367	0.320000	2.542481
368	0.640000	3.205626
369	0.320000	5.297332
370	1.280000	6.829148
371	0.000000	2.798011
372	0.000000	3.270559
373	0.000000	3.611088
374	0.000000	3.913788
375	0.000000	4.186146
376	0.000000	3.014451
377	0.960000	5.758237
378	0.000000	4.128614
379	0.000000	4.546830
380	0.320000	3.082148
381	0.320000	3.732809
382	0.320000	4.259220
383	0.320000	3.479353
384	0.320000	4.341917
385	0.640000	4.032964
386	0.960000	3.227124
387	0.000000	4.719845
388	0.640000	3.550807
389	0.320000	4.076479
390	0.000000	3.559507
391	0.000000	3.815238
392	0.320000	3.573261
393	0.320000	4.363175
394	0.000000	4.590617
395	0.000000	3.991561
396	0.320000	4.804496
397	0.320000	5.087526
398	0.320000	2.781019
399	0.320000	3.800749
400	0.000000	4.448377
401	0.000000	4.514488
402	0.320000	4.904121
403	0.000000	3.116840
404	0.000000	5.166925
405	0.000000	3.314586
406	0.640000	5.946897
407	0.320000	2.353348
408	0.000000	2.717956
409	0.320000	3.885887
410	0.640000	4.528796
411	0.640000	2.980898
412	0.320000	4.215155
413	0.000000	4.351009
414	0.000000	4.546047
415	0.640000	5.060667
416	0.320000	3.513412
417	0.320000	4.145266
418	0.320000	5.122404
419	0.000000	3.586090
420	0.320000	2.044402
421	0.320000	5.159926
422	0.320000	2.153621
423	0.960000	4.839561
424	0.640000	4.131230
425	0.320000	4.395340
426	0.000000	3.683352
427	0.640000	4.355164
428	0.640000	5.500307
429	0.320000	4.221620
430	0.320000	2.357423
431	0.320000	4.175356
432	0.320000	4.728735
433	0.320000	3.929674
434	0.000000	4.270864
435	0.320000	3.823606
436	0.640000	3.883306
437	0.000000	4.886099
438	0.320000	4.758079
439	0.320000	6.014695
440	0.640000	6.525312
441	0.000000	5.700919
442	0.320000	5.515292
443	0.320000	4.944996
444	0.320000	5.004724
445	1.280000	7.370869
446	0.000000	5.257028
447	0.640000	5.899820
448	0.320000	6.134298
449	0.320000	4.646183
450	0.640000	6.408399
451	1.920000	7.611289
452	1.280000	7.904448
453	1.600000	7.868949
454	1.920000	8.157655
455	0.320000	5.484861
456	0.640000	6.649382
457	1.280000	6.625685
458	0.960000	7.416568
459	1.280000	7.094412
460	0.960000	6.826703
461	1.280000	7.111363
462	0.640000	7.363646
463	0.960000	7.398021
464	0.640000	6.391523
465	1.920000	8.285477
466	1.280000	7.122660
467	0.640000	6.479604
468	1.600000	7.659088
469	0.640000	6.638255
470	2.880000	9.219039
471	1.280000	6.741548
472	1.600000	7.983328
473	1.280000	6.773665
474	0.640000	6.802407
475	0.640000	5.947164
476	1.280000	7.247496
477	1.600000	7.707817
478	0.960000	6.425127
479	0.640000	6.220511
480	0.640000	6.691752
481	1.920000	7.819841
482	0.320000	5.816045
483	1.280000	7.600070
484	0.000000	5.244291
485	0.960000	7.058065
486	1.920000	8.384483
487	0.320000	5.857246
488	0.960000	7.036318
489	0.640000	6.847730
490	0.640000	6.721125
491	1.280000	8.269555
492	0.320000	5.283300
493	0.640000	5.926012
494	0.320000	6.468476
495	0.960000	7.324925
496	0.960000	7.172986
497	0.640000	7.224784
498	1.600000	7.998669
499	0.640000	7.064334
500	1.920000	8.899791
501	1.600000	8.483811
502	0.960000	7.390249
503	1.600000	7.767499
504	0.960000	7.593661
505	2.880000	9.299140
506	2.880000	9.337610
507	0.960000	7.767690
508	2.240000	9.064052
509	1.280000	7.616403
510	2.560000	9.576905
511	1.600000	8.412401
512	0.960000	7.707876
513	2.560000	9.088761
514	2.880000	9.339563
515	0.640000	7.194307
516	1.920000	8.297575
517	2.240000	8.869061
518	2.560000	9.100655
519	2.560000	9.277029
520	0.960000	7.406091
521	0.640000	7.087390
522	1.280000	7.898959
523	0.640000	7.506018
524	1.920000	9.134115
525	1.600000	7.965752
526	2.880000	9.043223
527	1.920000	9.082867
528	2.560000	8.894704
529	2.240000	8.714331
530	0.640000	6.068121
531	1.600000	7.035212
532	0.320000	5.115678
533	3.520000	9.561728
534	2.880000	9.585387
535	0.960000	7.467031
536	1.920000	8.628041
537	2.880000	9.344325
538	3.200000	9.529553
539	1.920000	8.093505
540	3.200000	9.938125
541	2.240000	8.393124
542	1.920000	8.310558
543	3.520000	10.182120
544	3.840000	10.086934
545	4.800000	11.308105
546	3.520000	10.167630
547	0.960000	7.258022
548	1.920000	8.246482
549	2.240000	8.974914
550	2.240000	8.243869
551	1.600000	8.235544
552	1.600000	7.954622
553	2.240000	8.933544
554	2.560000	9.295484
555	0.960000	7.273158
556	1.600000	7.886638
557	0.640000	6.293342
558	1.280000	7.618468
559	1.280000	7.430297
