No.	Z Error(mm)	3D Error
326	1.600000	5.408710
327	1.920000	7.180982
328	4.800000	7.109748
329	3.200000	7.307917
330	3.200000	8.137545
331	0.640000	3.642744
332	3.840000	7.468159
333	2.240000	5.973653
334	3.200000	8.452183
335	0.640000	5.848547
336	0.640000	5.988560
337	1.600000	5.050477
338	0.000000	5.070593
339	2.880000	5.638508
340	1.920000	6.078914
341	0.960000	4.246369
342	2.880000	4.419896
343	2.880000	7.282886
344	3.200000	8.442693
345	2.240000	5.609291
346	2.240000	4.178265
347	2.880000	5.460365
348	4.480000	7.415861
349	1.280000	3.205492
350	0.960000	4.153711
351	2.560000	6.746802
352	1.920000	6.647377
353	0.640000	3.499568
354	5.120000	9.283278
355	4.800000	7.495354
356	6.080000	10.370740
357	7.040000	13.100739
358	1.280000	2.334351
359	0.640000	2.808459
360	2.880000	6.886236
361	5.440000	8.885710
362	4.160000	6.045104
363	6.720000	10.172963
364	3.840000	8.080032
365	1.920000	7.209883
366	0.640000	5.323149
367	3.520000	6.061577
368	0.960000	5.224442
369	3.840000	5.977573
370	1.920000	7.678059
371	3.840000	7.062737
372	2.240000	7.361896
373	8.000000	11.485737
374	8.000000	10.526410
375	1.600000	4.552984
376	1.280000	4.040347
377	1.600000	4.496362
378	3.200000	4.838703
379	3.200000	5.998626
380	2.880000	6.815777
381	1.280000	7.668855
382	4.160000	8.390747
383	2.880000	7.379173
384	2.560000	5.068873
385	2.560000	5.628770
386	1.280000	4.207307
387	7.360000	10.218266
388	2.880000	4.860747
389	7.040000	9.498938
390	3.840000	7.701708
391	2.560000	4.205726
392	3.520000	6.308525
393	0.320000	2.057862
394	2.560000	4.888933
395	1.280000	2.192697
396	2.560000	4.729280
397	0.320000	3.507602
398	0.000000	5.276552
399	1.920000	3.921420
400	0.000000	1.416570
401	3.200000	5.489081
402	2.560000	4.439734
403	1.600000	5.287086
404	1.600000	6.298812
405	0.640000	3.974893
406	4.480000	6.452833
407	0.320000	0.423678
408	1.600000	3.127847
409	0.320000	4.083750
410	2.560000	4.561168
411	0.640000	4.187689
412	3.520000	6.982169
413	0.960000	4.279519
414	2.560000	4.945744
415	0.960000	3.016002
416	1.920000	4.236722
417	1.600000	3.114812
418	0.960000	3.650460
419	0.320000	4.939955
420	0.960000	1.862652
421	0.000000	0.347558
422	1.280000	6.756450
423	28.800000	33.275292
424	2.240000	3.917297
425	2.560000	4.129027
426	1.280000	3.640240
427	0.320000	1.354347
428	3.520000	5.439116
429	1.600000	4.638939
430	0.320000	4.466958
431	1.280000	2.781864
432	3.840000	7.296136
433	3.520000	6.632567
434	1.920000	3.811879
435	5.440000	11.019317
436	5.440000	8.098763
437	1.920000	5.281601
438	4.160000	6.998747
439	2.880000	5.410894
440	6.080000	9.508920
441	5.120000	8.783121
442	2.880000	5.647732
443	3.200000	6.839956
444	1.600000	2.829255
445	0.960000	2.013669
446	4.160000	6.338630
447	3.200000	5.823483
448	0.640000	1.492889
449	2.240000	5.085195
450	3.520000	6.328638
451	1.280000	3.170044
452	4.800000	8.042701
453	1.920000	3.379021
454	2.560000	4.117019
455	2.240000	12.294767
456	2.560000	4.681168
457	1.600000	2.479841
458	3.520000	7.031600
459	0.960000	3.211746
460	2.880000	13.077413
461	2.240000	4.935303
462	0.640000	1.997049
463	1.280000	2.486713
464	1.920000	4.481898
465	2.880000	5.784724
466	5.440000	9.622047
467	5.440000	8.219039
468	1.280000	2.387767
469	6.080000	9.757603
470	2.240000	4.632226
471	1.920000	4.543200
472	1.280000	3.087183
473	0.960000	2.260263
474	2.560000	5.186881
475	4.480000	7.592780
476	1.920000	4.407386
477	14.080000	19.247661
478	1.600000	3.874844
479	1.280000	3.481429
480	5.440000	10.401318
481	2.240000	3.902725
482	3.200000	5.853672
483	1.920000	4.134515
484	4.160000	6.903547
485	4.800000	8.345919
486	2.560000	5.015460
487	4.800000	8.700054
488	1.920000	3.156157
489	5.120000	8.563979
490	4.800000	7.133435
491	4.480000	8.211690
492	1.920000	4.312696
493	6.080000	10.034193
494	4.480000	11.532658
495	1.920000	9.154016
496	3.520000	10.489266
497	1.600000	6.530282
498	1.600000	8.669809
499	2.240000	7.127413
500	0.640000	8.861360
501	1.600000	9.264797
502	0.320000	5.521131
503	6.400000	10.903977
504	6.400000	11.079128
505	2.560000	8.595773
506	1.280000	8.562293
507	3.520000	8.765344
508	0.320000	8.375517
509	0.960000	5.918076
510	8.000000	10.587895
511	0.320000	6.615979
512	5.120000	8.194269
