No.	Z Error(mm)	3D Error
266	0.320000	0.613884
267	0.640000	1.173027
268	0.640000	1.308131
269	0.320000	0.825667
270	0.640000	0.942459
271	0.960000	1.534816
272	0.960000	1.422825
273	0.000000	0.232695
274	0.000000	0.880097
275	0.640000	1.654035
276	0.640000	0.930776
277	0.640000	0.914193
278	0.960000	1.780440
279	0.320000	2.117558
280	0.320000	1.446475
281	1.600000	2.459991
282	0.960000	1.626551
283	0.640000	1.704505
284	0.000000	1.127983
285	0.960000	2.236747
286	0.320000	0.599509
287	0.000000	0.729154
288	0.000000	0.189057
289	1.600000	3.855287
290	1.600000	3.430936
291	0.320000	1.122483
292	7.360000	10.160924
293	1.280000	1.894608
294	0.000000	1.132077
295	0.320000	1.424828
296	0.320000	0.740460
297	0.960000	1.874715
298	0.960000	1.925857
299	0.320000	2.183467
300	0.000000	1.746032
301	1.920000	6.329638
302	0.320000	18.890864
303	0.640000	1.261481
304	1.280000	2.203968
305	0.320000	2.204992
306	0.960000	3.352587
307	0.000000	17.197039
308	0.640000	17.820699
309	0.320000	3.771244
310	1.280000	2.148910
311	0.960000	3.558730
312	2.240000	5.259144
313	3.840000	6.728981
314	0.960000	2.760850
315	0.000000	4.468854
316	1.280000	5.434422
317	1.600000	5.377046
318	0.640000	2.964274
319	0.960000	5.297376
320	0.320000	6.108765
321	4.160000	8.339978
322	2.880000	15.248539
323	0.960000	1.720940
324	0.960000	2.288553
325	0.000000	0.332588
326	1.600000	2.634990
327	0.640000	2.649544
328	1.920000	2.660939
329	1.600000	2.738913
330	0.640000	2.730519
331	0.640000	1.501072
332	0.000000	1.289043
333	0.000000	1.186026
334	0.640000	2.141409
335	1.280000	3.217669
336	0.320000	0.458266
337	0.320000	2.293219
338	0.000000	0.101445
339	0.320000	1.305065
340	0.640000	1.749544
341	0.320000	1.822258
342	0.960000	2.664006
343	0.320000	0.531044
344	0.320000	2.214331
345	1.280000	2.756054
346	0.320000	1.021204
347	0.320000	2.319722
348	0.320000	2.396457
349	0.000000	1.993977
350	0.960000	1.465803
351	0.640000	1.299168
352	0.320000	2.692042
353	1.920000	4.655571
354	0.640000	1.565990
355	0.000000	2.281663
356	0.960000	1.927361
357	3.200000	9.142184
358	0.320000	1.233555
359	0.320000	1.521588
360	3.520000	4.619216
361	0.640000	1.012880
362	0.000000	0.795790
363	0.320000	0.683405
364	0.640000	1.148948
365	2.240000	3.692562
366	0.960000	2.427776
367	1.280000	2.581718
368	0.320000	0.723664
369	0.000000	1.181819
370	0.960000	1.452221
371	1.600000	2.473448
372	1.280000	1.931689
373	0.320000	1.304360
374	1.280000	2.420131
375	1.920000	2.648852
376	0.320000	1.424748
377	0.640000	1.796768
378	1.280000	1.790096
379	1.920000	2.993964
380	1.600000	2.565852
381	0.000000	1.366100
382	0.320000	0.922513
383	0.640000	0.939330
384	1.280000	2.004743
385	0.000000	0.214662
386	0.640000	2.339642
387	0.000000	1.047586
388	0.640000	1.571491
389	1.280000	1.671983
390	0.640000	1.814812
391	0.960000	1.853343
392	1.600000	2.382090
393	0.640000	2.086834
394	0.320000	0.959119
395	0.960000	1.750224
396	0.320000	1.675417
397	0.640000	0.886046
398	0.960000	2.461453
399	0.320000	0.831393
400	0.640000	1.356469
401	0.640000	1.146596
402	0.640000	1.251866
403	0.000000	0.883288
404	0.000000	0.339062
405	0.320000	0.450845
406	2.880000	4.428961
407	0.320000	0.454661
408	0.000000	0.563239
409	0.320000	1.662283
410	0.000000	1.037672
411	0.640000	0.856042
412	2.560000	3.559939
413	0.000000	1.058266
414	0.320000	0.831589
415	0.640000	1.342345
416	0.640000	1.228724
417	0.320000	0.726471
418	0.640000	1.492473
419	1.600000	2.709902
