No.	Z Error(mm)	3D Error
1	0.960000	1.592269
2	0.000000	0.171201
3	0.000000	0.297167
4	3.840000	7.570358
5	0.320000	2.185429
6	0.640000	1.332684
7	0.640000	1.366846
8	1.280000	2.704079
9	0.640000	0.997573
10	0.640000	1.209738
11	0.960000	1.622292
12	2.240000	2.929744
13	0.640000	1.763984
14	2.560000	4.546362
15	3.840000	4.807140
16	3.840000	4.307917
17	0.000000	0.253683
18	2.240000	2.988015
19	0.960000	2.005668
20	1.920000	3.237605
21	0.960000	2.198532
22	2.240000	4.732847
23	2.240000	3.471674
24	2.880000	4.297271
25	0.320000	1.247684
26	1.920000	6.613151
27	2.560000	3.631009
28	1.920000	3.215623
29	6.400000	8.730889
30	8.000000	10.462995
31	1.600000	2.093109
32	0.640000	1.564538
33	0.000000	0.411331
34	1.280000	3.718547
35	2.240000	3.444168
36	1.280000	1.902268
37	0.640000	1.141659
38	0.320000	0.480055
39	5.120000	6.879278
40	2.560000	3.941872
41	4.160000	6.789415
42	0.320000	0.382353
43	0.640000	1.580761
44	0.320000	1.381776
45	0.960000	2.346408
46	0.960000	1.303808
47	1.280000	1.558935
48	0.000000	1.867848
49	0.960000	2.830251
50	1.920000	4.906253
51	1.600000	2.845180
52	1.600000	2.175218
53	1.600000	2.607540
54	0.320000	1.482248
55	0.320000	3.008795
56	1.280000	2.249329
57	0.960000	1.849441
58	1.280000	2.468869
59	0.320000	0.573908
60	0.320000	1.642183
61	0.640000	1.363788
62	0.320000	0.705002
63	0.320000	0.376522
64	1.280000	1.655328
65	0.640000	2.927384
66	1.600000	4.035452
67	0.000000	1.078242
68	0.960000	2.790179
69	0.960000	1.626179
70	2.240000	3.250468
71	0.320000	0.890557
72	0.960000	3.105243
73	1.280000	2.657982
74	0.320000	0.581696
75	0.640000	2.336604
76	0.960000	1.296837
77	3.200000	4.207987
78	4.800000	6.884835
79	5.440000	9.506204
80	3.200000	6.534789
81	6.400000	7.278657
82	1.600000	2.414545
83	0.960000	3.367041
84	4.160000	5.626263
85	0.640000	1.384868
86	1.280000	2.747610
87	0.960000	1.253194
88	2.240000	3.283615
89	1.600000	2.289135
90	0.960000	4.109648
91	8.000000	13.126710
92	0.640000	2.947638
93	0.320000	2.039747
94	2.240000	3.286472
95	1.920000	2.750082
96	2.560000	5.164632
97	4.800000	8.222034
98	0.640000	1.429868
99	1.920000	2.963045
100	0.960000	2.615254
101	5.440000	6.742783
102	0.960000	1.425718
103	2.240000	3.173702
104	0.960000	3.439097
105	0.320000	1.159110
106	0.320000	1.070208
107	4.160000	4.984889
108	1.280000	2.202573
109	1.920000	2.521713
110	0.640000	1.021034
111	0.320000	3.282591
112	0.960000	1.160875
113	3.200000	4.932731
114	0.000000	0.486077
115	0.320000	0.896806
116	2.240000	3.639840
117	1.280000	2.579662
118	1.600000	2.623925
119	1.920000	3.459401
120	2.240000	3.847387
121	0.000000	1.541228
122	0.640000	1.684311
123	0.320000	1.190700
124	0.640000	2.898888
125	2.560000	5.266249
126	1.280000	2.085403
127	0.000000	2.140019
128	1.920000	3.277629
129	3.520000	5.635346
130	2.880000	3.622275
131	0.640000	2.745691
132	1.280000	3.134133
133	0.960000	2.982630
134	2.240000	3.389270
135	0.640000	1.336684
136	0.320000	0.526360
137	0.960000	1.365639
138	0.960000	1.464440
139	1.920000	2.861995
140	1.280000	6.188659
141	1.280000	2.528475
142	0.640000	1.429765
143	1.920000	2.661982
144	0.960000	2.069628
145	0.000000	3.322148
146	0.960000	1.700714
147	1.920000	2.939408
148	0.000000	1.620216
149	0.640000	1.874362
150	0.960000	1.334512
151	0.000000	2.902365
152	0.000000	0.728395
153	2.240000	3.605672
154	8.960000	11.992172
155	4.480000	9.787443
156	1.600000	2.730681
157	1.280000	2.704792
158	0.640000	0.726270
159	0.000000	0.510212
160	1.280000	1.841235
161	0.000000	0.854352
162	1.280000	1.825162
163	0.320000	1.496805
164	0.000000	0.310284
165	0.320000	0.846292
166	0.320000	1.397155
167	2.240000	3.433722
168	0.000000	0.183857
169	0.000000	1.175889
170	0.320000	2.369440
171	0.960000	2.270074
172	0.320000	0.939403
173	0.320000	0.622759
174	0.320000	1.588953
175	0.640000	1.537675
176	0.320000	0.859631
177	0.960000	3.141355
178	0.640000	1.354762
179	2.880000	3.398724
180	5.440000	8.286366
181	0.960000	2.072402
182	0.640000	1.707568
183	0.320000	2.019231
184	0.640000	2.221302
185	9.600000	15.288911
186	0.640000	1.406682
187	1.920000	3.945448
188	0.320000	1.097411
189	0.000000	1.503796
190	0.000000	0.827053
191	0.320000	1.206985
192	0.960000	2.447871
193	1.600000	3.779698
194	1.920000	4.608205
195	0.000000	0.485286
196	1.600000	3.437224
197	0.000000	0.503937
198	0.960000	1.289305
199	0.320000	0.925939
200	2.240000	5.417388
201	1.600000	2.737869
202	0.640000	1.498539
203	0.000000	1.714366
204	0.320000	1.261958
205	0.640000	2.632273
206	0.640000	1.515629
207	0.000000	0.864562
208	0.640000	1.819713
209	0.960000	3.188385
210	1.280000	3.183382
211	0.000000	0.088305
212	0.960000	2.242410
213	0.640000	2.131863
214	0.000000	0.280322
215	2.880000	4.569363
216	3.200000	4.730840
217	2.240000	4.659018
218	0.320000	1.733250
219	0.320000	0.966455
220	0.320000	1.019040
221	0.960000	2.025194
222	0.000000	0.684516
223	0.320000	1.441871
224	0.960000	2.389683
225	1.600000	2.912546
226	1.920000	3.378181
227	2.240000	3.907602
228	1.280000	2.317363
229	2.560000	4.967164
230	0.320000	1.192148
231	0.320000	0.364674
232	0.960000	1.544816
233	0.960000	1.685400
234	0.320000	1.152567
235	0.000000	0.647266
236	0.320000	0.654595
237	0.640000	1.826642
238	0.320000	1.110580
239	0.960000	1.794269
240	1.600000	3.211184
241	0.960000	3.173283
242	0.320000	2.185341
243	0.640000	1.070808
244	1.600000	2.857844
245	0.320000	1.108532
246	0.640000	1.814734
247	2.240000	3.638882
248	1.280000	2.367850
249	0.000000	0.978825
250	0.640000	1.360326
251	0.640000	1.034400
252	1.920000	3.521700
253	1.600000	3.052012
254	0.000000	2.231296
255	0.640000	1.843927
256	0.960000	1.925375
257	0.320000	1.144120
258	0.320000	0.700115
259	0.640000	1.856950
260	0.640000	1.845525
261	0.640000	1.725759
262	0.640000	0.874336
263	0.000000	0.528535
264	1.280000	1.596629
265	0.320000	0.672918
266	0.320000	1.329738
267	0.320000	1.860520
268	0.640000	2.335672
269	0.320000	0.898558
270	0.640000	1.319384
271	0.320000	1.036698
272	0.000000	1.114675
273	1.600000	2.681656
274	0.000000	0.687521
275	0.000000	0.784385
276	0.640000	2.788332
277	0.640000	1.490758
278	0.000000	0.836098
279	0.000000	1.081841
280	0.640000	1.175633
281	0.000000	2.106885
282	0.320000	0.640213
283	2.240000	4.286061
284	1.600000	2.827035
285	0.320000	2.175424
286	0.000000	2.008642
287	0.000000	0.460562
288	0.320000	0.649593
289	0.640000	1.042404
290	0.000000	0.647266
291	0.640000	1.482226
292	1.280000	2.930832
293	0.960000	1.937461
294	0.320000	1.448779
295	0.000000	0.288054
296	0.640000	1.431570
297	1.600000	2.643475
298	0.960000	2.543156
299	0.640000	1.361775
300	0.960000	2.546567
301	3.200000	6.504173
302	0.960000	1.424968
303	0.000000	0.601412
304	1.920000	4.014895
305	1.280000	3.008104
306	5.760000	9.292437
307	2.560000	3.430161
308	2.240000	3.708277
309	3.200000	15.362099
310	0.320000	1.491385
311	1.280000	2.992535
312	3.200000	4.862358
313	0.640000	1.674356
314	0.960000	2.114991
315	0.960000	1.451380
316	0.000000	1.058497
317	0.320000	2.714292
318	2.560000	3.857303
319	4.480000	6.497902
320	1.280000	2.421918
321	0.960000	3.848867
322	0.960000	2.849192
323	2.880000	3.823566
324	0.320000	4.323063
325	0.640000	1.112004
326	0.960000	1.132186
327	0.640000	2.587525
328	0.640000	1.000590
329	0.320000	0.545576
330	0.320000	0.965572
331	1.920000	3.378898
332	0.960000	2.259035
333	0.640000	1.514004
334	0.960000	2.458467
335	0.000000	0.468867
336	1.600000	2.389171
337	1.600000	2.422530
338	1.280000	2.342173
339	0.640000	1.826704
340	0.640000	1.134600
341	0.640000	2.199529
342	0.640000	1.512892
343	0.000000	0.283595
344	1.920000	3.644074
345	1.280000	2.251780
346	0.000000	1.259106
347	0.640000	1.551590
348	0.320000	2.208583
349	0.640000	2.337649
350	2.880000	4.388824
351	2.560000	4.980530
352	0.960000	3.310990
353	0.320000	1.367251
354	1.600000	2.083378
355	0.320000	0.622759
356	1.920000	4.230858
357	0.960000	2.046737
358	0.000000	0.081595
359	0.640000	1.039987
360	1.600000	2.546638
361	0.320000	0.726423
362	0.000000	0.485768
363	0.000000	0.443536
364	0.320000	1.175326
365	0.000000	0.973194
366	1.600000	2.606525
367	0.640000	1.270024
368	0.000000	0.666637
369	0.320000	0.696680
370	0.320000	1.597663
371	0.640000	1.036903
372	1.280000	2.872779
373	0.960000	1.382451
374	0.640000	1.986913
375	2.240000	3.292625
376	0.640000	1.233855
377	0.320000	1.066388
378	0.640000	1.531814
379	0.320000	1.365718
380	1.600000	2.406517
381	0.640000	1.571648
382	0.640000	0.988816
383	0.960000	2.046404
384	0.000000	0.153658
385	0.320000	0.668974
386	0.000000	1.288561
387	1.280000	2.105845
388	0.000000	0.159455
389	0.640000	2.630417
390	0.640000	1.586717
391	0.320000	0.487785
392	0.640000	1.937207
393	0.000000	1.222722
394	1.600000	2.458123
395	1.920000	3.345884
396	0.320000	0.932204
397	0.960000	1.458804
398	0.320000	0.986876
399	0.640000	1.022709
400	1.920000	3.315176
401	0.320000	0.640609
402	0.960000	1.525032
403	1.600000	2.482603
404	0.320000	0.647922
405	3.520000	5.970710
406	0.960000	1.631049
407	1.600000	3.756738
408	0.640000	1.998125
409	1.920000	3.481191
410	0.960000	1.524968
411	1.600000	2.208432
412	0.640000	1.015846
413	0.320000	1.682480
414	1.280000	1.885345
415	0.640000	1.487792
416	0.320000	0.534652
417	0.000000	0.055591
418	0.640000	0.907061
419	1.600000	3.175531
420	1.600000	2.372401
421	0.960000	2.079316
422	1.280000	1.966285
423	0.960000	5.165837
424	0.000000	2.058517
425	0.640000	3.039167
426	0.320000	0.884033
427	1.600000	2.845792
428	0.320000	0.420119
429	2.240000	5.346070
430	3.200000	4.884258
431	0.640000	1.472178
432	0.000000	1.131806
433	0.640000	1.045327
434	0.640000	1.362857
435	0.000000	0.360856
436	0.640000	1.405357
437	1.280000	2.003396
438	0.320000	1.132387
439	0.960000	1.962652
440	0.320000	1.680125
441	0.960000	1.799956
442	0.640000	1.845642
443	0.320000	2.040077
444	0.640000	1.333875
445	0.320000	0.787885
446	0.320000	2.313697
447	0.320000	1.682480
448	0.000000	0.496894
449	0.320000	1.297693
450	0.320000	0.908141
451	1.280000	2.146724
452	0.320000	0.708670
453	0.320000	0.763242
454	0.320000	0.965806
455	1.600000	3.285194
456	1.280000	3.103603
457	0.320000	0.641698
458	0.320000	1.183200
459	1.280000	3.245175
460	0.320000	1.280305
461	0.960000	2.447871
462	0.640000	1.846101
463	0.960000	2.335487
464	0.000000	0.320961
465	0.640000	1.332364
466	0.000000	0.952839
467	0.000000	0.357954
468	0.960000	1.799761
469	0.640000	1.692289
470	0.640000	2.255665
471	0.640000	1.420710
472	0.320000	0.999365
473	2.560000	5.113478
474	1.920000	3.589801
475	1.600000	3.053212
476	1.920000	3.698766
477	0.640000	0.902333
478	2.240000	3.628517
479	0.320000	0.560318
480	1.600000	4.084658
481	0.000000	1.249079
482	0.640000	1.554717
483	0.000000	0.489193
484	0.640000	1.304058
485	1.280000	2.804217
486	0.640000	1.628411
487	0.640000	1.286751
488	0.960000	2.640632
489	1.280000	3.276341
490	0.000000	1.278407
491	0.320000	1.707254
492	0.320000	1.572742
493	0.960000	2.453987
494	0.640000	1.511735
495	0.640000	2.123720
496	0.000000	0.524949
497	0.000000	0.306018
498	0.000000	0.762192
499	1.600000	2.613443
500	3.200000	4.563804
501	0.960000	2.589367
502	0.320000	1.327681
503	0.640000	2.789794
504	0.640000	1.271744
505	0.320000	1.566954
506	0.000000	0.330106
507	0.960000	2.168678
508	1.280000	2.238991
509	0.000000	3.746889
510	1.920000	2.748936
511	0.640000	3.324807
512	0.960000	2.929734
513	0.000000	0.161045
514	2.880000	4.430211
515	1.280000	1.809363
516	1.280000	1.965230
517	0.960000	1.706067
518	0.960000	1.640695
519	4.800000	6.830499
520	0.320000	0.867190
521	0.000000	0.450302
522	0.960000	1.547341
523	1.280000	1.740433
524	3.200000	4.784058
525	3.520000	5.735137
526	2.880000	3.767717
527	3.520000	5.071487
528	2.880000	4.963062
529	3.200000	5.631118
530	2.560000	3.879775
531	1.920000	4.155506
532	4.480000	6.620088
533	1.600000	3.307522
534	0.640000	1.995051
535	0.640000	1.333847
536	1.280000	3.064671
537	0.640000	0.950178
538	0.640000	1.162376
539	0.640000	3.507543
540	0.960000	2.083561
541	3.200000	4.256482
542	0.960000	1.490034
543	0.320000	0.373435
544	0.000000	2.073669
545	3.200000	6.033157
546	0.640000	2.300492
547	3.840000	6.176792
548	1.600000	3.959541
549	0.640000	2.966739
550	0.640000	1.374841
551	1.280000	3.388548
552	0.640000	2.058908
553	0.640000	2.275934
554	0.640000	1.482808
555	0.640000	1.492438
556	0.000000	0.489539
557	0.320000	1.626107
558	0.960000	3.307539
559	0.320000	1.213710
560	0.960000	2.253369
561	0.640000	1.280483
562	0.000000	0.207233
563	1.920000	4.429783
564	0.320000	3.078435
565	1.600000	2.390077
566	0.320000	1.524747
567	0.000000	1.164426
568	0.320000	1.732256
569	1.280000	2.302219
570	0.000000	1.229358
571	0.320000	1.760075
572	2.240000	3.556311
573	0.960000	2.340818
574	0.000000	1.043172
575	0.640000	0.805549
576	0.000000	0.189303
577	0.000000	1.723111
578	0.320000	0.949287
579	0.320000	0.617858
580	3.520000	6.010129
581	0.320000	1.774680
582	0.640000	1.331264
583	0.640000	1.389806
584	0.000000	1.014885
585	0.320000	1.363774
586	5.120000	8.501193
587	0.320000	1.291630
588	1.600000	3.729688
589	1.600000	2.899523
590	0.640000	1.689752
591	1.600000	3.042381
592	1.280000	3.068158
593	0.320000	1.312909
594	0.640000	3.173069
595	1.920000	3.018788
596	0.640000	1.719719
597	0.960000	1.757742
598	0.320000	1.078484
599	1.600000	2.429644
600	0.640000	1.380723
601	0.640000	1.549647
602	1.920000	4.547362
603	0.640000	1.653537
604	1.600000	2.685689
605	0.960000	2.696198
606	0.960000	2.459762
607	1.280000	2.628464
608	2.880000	4.776425
609	1.280000	2.000463
610	1.280000	2.126824
611	1.280000	1.797911
612	0.000000	0.833825
613	0.640000	1.079868
614	1.600000	2.415456
615	0.640000	0.883437
616	2.560000	3.622945
617	0.320000	0.584531
618	0.640000	1.109574
619	1.600000	2.659804
620	0.640000	1.563303
621	0.640000	4.189527
622	0.960000	2.588269
623	0.960000	1.381828
624	0.960000	1.547555
625	0.960000	1.932875
626	0.320000	1.221372
627	0.640000	1.603067
628	2.240000	3.312680
629	1.280000	2.084747
630	0.960000	2.001986
631	0.640000	1.239607
632	1.600000	4.026735
633	0.000000	1.373593
634	0.320000	1.490796
635	0.320000	1.113353
636	0.000000	0.790420
637	2.560000	5.635720
638	0.640000	1.062436
639	0.960000	1.250967
640	0.960000	1.474216
641	0.960000	1.262831
642	1.600000	2.074540
643	1.600000	2.659651
644	0.640000	1.476227
645	0.320000	0.701592
646	0.960000	1.827818
647	0.640000	1.819461
648	0.640000	2.603236
649	0.320000	0.389354
650	0.640000	1.831799
651	0.640000	1.360618
652	0.640000	0.887870
653	0.320000	1.224006
654	0.960000	2.195161
655	0.640000	1.914562
656	0.640000	0.795416
657	1.600000	2.309303
658	0.960000	1.490946
659	0.640000	0.847925
660	0.640000	0.916039
661	0.320000	0.517111
662	1.280000	1.667738
663	0.320000	2.698908
664	0.960000	2.515940
665	0.960000	1.528858
666	0.320000	0.483660
667	0.960000	1.419145
668	0.320000	0.986043
669	1.280000	1.837616
670	1.920000	2.181669
671	1.280000	1.620097
672	0.640000	1.895358
673	0.640000	1.061144
674	0.640000	2.358567
675	0.000000	0.638512
676	0.320000	0.459536
677	0.640000	1.491930
678	0.960000	2.013972
679	2.240000	3.003006
680	0.320000	0.831939
681	1.920000	2.045073
682	0.640000	1.077700
683	0.640000	1.308372
684	1.280000	2.895443
685	1.600000	3.008303
686	0.640000	2.039913
687	1.280000	2.181626
688	0.960000	1.689743
689	0.640000	3.839778
690	0.320000	1.716431
691	1.920000	3.106144
692	2.240000	2.838611
693	0.640000	0.805887
694	0.000000	0.899374
695	0.320000	2.259648
696	0.320000	2.006794
