No.	Z Error(mm)	3D Error
266	0.320000	1.329738
267	0.640000	1.893751
268	0.320000	1.524501
269	0.320000	0.898558
270	1.280000	2.114537
271	0.320000	0.812369
272	0.640000	1.228901
273	1.600000	3.125282
274	0.000000	0.687521
275	0.640000	0.958551
276	0.640000	1.994804
277	0.320000	1.813986
278	0.640000	1.314433
279	0.320000	0.943783
280	0.640000	1.175633
281	0.320000	1.443525
282	0.320000	1.111913
283	0.320000	0.878976
284	0.640000	0.853515
285	0.320000	1.220859
286	0.320000	0.903936
287	0.000000	0.526889
288	0.320000	0.857559
289	0.640000	1.042404
290	0.000000	0.647266
291	0.640000	0.890811
292	8.960000	12.772850
293	0.640000	1.320885
294	0.640000	1.459502
295	0.960000	1.455864
296	0.640000	1.061240
297	0.000000	0.294298
298	0.640000	1.541194
299	1.280000	2.416980
300	0.960000	2.046084
301	0.320000	0.641276
302	0.320000	0.926777
303	1.920000	3.175365
304	1.920000	3.126126
305	2.240000	2.677325
306	0.960000	1.672954
307	1.280000	3.300415
308	4.480000	19.296464
309	3.200000	14.721943
310	0.320000	1.491385
311	0.640000	20.181986
312	0.640000	1.240856
313	0.960000	2.318159
314	0.000000	19.315008
315	0.000000	1.661291
316	1.600000	2.975647
317	0.960000	2.495906
318	0.320000	1.576801
319	3.200000	4.154516
320	1.280000	2.253140
321	8.320000	11.481859
322	1.600000	5.023737
323	2.880000	3.954286
324	9.920000	14.697687
325	0.640000	1.112004
326	0.960000	1.132186
327	1.600000	2.790774
328	0.640000	1.000590
329	0.320000	0.631673
330	0.320000	0.965572
331	1.600000	2.589500
332	0.320000	1.609032
333	0.320000	0.972054
334	0.640000	1.478908
335	0.320000	1.227750
336	0.320000	0.537823
337	1.280000	1.981325
338	1.280000	1.924418
339	0.000000	0.353586
340	0.320000	0.650704
341	0.000000	0.052743
342	0.320000	1.021220
343	0.000000	0.283595
344	0.640000	1.420156
345	0.640000	1.096203
346	0.320000	0.865444
347	0.320000	1.312578
348	0.320000	2.208583
349	1.280000	2.026420
350	3.200000	5.910426
351	0.000000	0.573095
