No.	Z Error(mm)	3D Error
266	0.960000	2.766418
267	0.640000	1.077147
268	0.320000	0.386999
269	0.640000	1.071179
270	1.600000	2.282305
271	0.960000	1.879297
272	0.320000	0.855771
273	0.960000	1.910232
274	0.000000	1.401385
275	0.960000	2.088019
276	0.000000	1.254343
277	0.320000	0.966049
278	0.000000	0.036548
279	1.280000	3.595967
280	0.000000	1.218336
281	0.000000	0.688424
282	0.000000	1.070077
283	0.320000	1.060001
284	0.320000	1.735216
285	0.320000	0.761627
286	0.320000	0.756212
287	0.320000	1.716554
288	0.320000	1.639071
289	0.320000	1.254383
290	0.640000	2.549848
291	0.320000	0.895496
292	1.920000	4.130037
293	0.000000	0.424338
294	0.000000	0.298056
295	0.320000	1.349675
296	0.320000	0.619809
297	0.000000	1.609747
298	0.640000	1.962333
299	0.000000	1.173968
300	0.320000	1.669974
301	0.320000	1.810104
302	0.320000	3.069757
303	0.000000	3.326962
304	0.320000	1.132114
305	0.320000	2.356164
306	0.000000	1.830022
307	0.320000	2.205468
308	0.000000	1.662236
309	0.000000	1.246891
310	0.320000	7.723024
311	0.320000	1.607019
312	0.320000	0.507593
313	0.320000	1.504477
314	0.000000	1.709425
315	0.320000	4.948411
316	0.000000	0.281311
317	0.000000	1.067768
318	0.000000	1.016368
319	0.960000	1.410955
320	0.000000	1.868174
321	0.000000	1.020114
322	0.000000	0.915105
323	0.000000	0.570406
324	0.320000	1.616870
325	0.320000	7.303221
326	0.320000	0.747993
327	0.960000	2.732274
328	0.320000	0.500607
329	0.320000	2.734203
330	0.320000	3.043797
331	0.320000	2.781962
332	0.640000	3.338492
333	0.320000	0.620113
334	0.320000	2.611891
335	0.640000	2.316301
336	0.960000	2.423574
337	0.640000	1.799880
338	1.280000	4.579957
339	0.320000	1.457647
340	0.000000	1.078015
341	1.280000	3.249640
342	0.640000	3.967044
343	0.320000	3.337040
344	0.640000	3.216765
345	0.640000	3.425406
346	0.960000	2.227056
347	0.320000	2.304467
348	0.320000	5.682189
349	0.320000	2.895805
350	1.280000	3.418160
351	0.320000	1.158105
352	1.280000	3.156872
353	0.640000	1.137237
354	0.960000	1.586355
355	0.960000	1.873666
356	0.320000	1.368294
357	3.200000	4.739622
358	0.000000	1.344872
359	0.640000	1.569888
360	2.240000	3.600536
361	0.000000	0.316720
362	0.640000	1.987901
363	0.640000	1.113986
364	0.320000	0.379520
365	0.640000	2.392658
366	0.960000	1.452848
367	1.600000	2.398851
368	0.320000	0.701577
369	1.600000	3.139842
370	0.640000	2.202819
371	0.960000	1.222394
372	1.600000	2.254238
373	1.280000	2.495683
374	1.920000	2.934284
375	0.320000	0.947848
376	2.240000	3.813965
377	0.000000	0.760774
378	1.280000	2.026168
379	0.640000	1.075510
380	1.280000	2.286625
381	2.880000	3.903954
382	0.000000	1.278851
383	1.600000	2.027733
384	1.600000	2.229472
385	0.640000	1.974436
386	0.960000	1.490854
387	0.320000	0.555823
388	1.920000	2.713240
389	1.920000	2.768466
390	0.960000	1.640163
391	1.280000	2.086210
392	0.640000	1.137649
393	0.960000	1.475525
394	0.640000	1.310429
395	1.280000	2.139674
396	0.320000	1.822514
397	0.000000	0.327503
398	0.320000	0.451678
399	0.640000	0.945086
400	0.000000	0.507052
401	0.960000	2.174122
402	0.960000	1.524191
403	0.320000	1.633001
404	0.320000	0.593661
405	0.000000	0.754977
406	0.640000	1.863509
407	0.320000	0.605362
408	0.000000	0.194253
409	0.320000	0.488094
410	0.640000	1.441120
411	0.320000	0.853714
412	1.280000	2.648139
413	0.640000	1.091358
414	0.320000	0.592994
415	0.320000	1.447781
416	0.960000	1.508472
417	1.600000	2.363504
418	0.320000	0.604004
419	0.320000	0.742734
420	0.320000	0.580638
421	0.960000	1.982985
422	0.640000	1.412383
423	0.320000	0.647606
424	0.000000	1.324579
425	0.320000	0.870122
426	0.320000	1.504973
427	0.960000	1.792664
428	1.600000	3.285691
429	0.640000	1.193198
430	0.960000	1.474048
431	0.640000	1.611993
432	0.000000	1.339272
433	0.320000	1.485928
434	0.640000	1.760023
435	0.320000	0.412905
436	0.320000	1.241180
437	0.640000	2.867531
438	0.000000	0.229680
439	0.000000	0.480767
440	0.320000	1.617129
441	0.640000	1.087515
442	0.320000	0.671025
443	0.320000	1.421053
444	0.000000	0.335471
445	0.000000	0.973706
446	0.320000	1.846046
447	0.000000	0.229596
448	0.000000	0.802471
449	0.320000	1.365047
450	0.640000	1.916680
451	0.000000	0.914133
452	0.640000	2.037483
453	0.000000	2.762237
454	0.000000	2.590518
455	0.000000	1.009352
456	0.000000	0.892457
457	0.320000	2.780711
458	0.000000	0.204047
459	0.000000	1.067210
460	0.320000	1.213852
461	0.000000	1.438547
462	0.000000	0.846538
463	0.320000	1.595470
464	0.000000	0.744966
465	0.000000	0.756996
466	0.000000	1.741232
467	0.000000	0.461638
468	0.000000	0.980439
469	0.000000	1.999773
470	0.320000	2.091440
471	0.000000	0.958817
472	0.000000	2.522096
473	0.000000	0.614345
474	0.000000	1.365506
475	0.320000	1.651382
476	0.000000	0.094969
477	0.000000	0.839487
478	0.000000	0.506657
479	0.320000	2.268132
480	0.320000	1.535537
481	0.320000	2.030422
482	0.000000	1.722895
483	0.640000	1.326116
484	0.640000	1.711172
485	0.000000	0.942174
486	0.000000	0.287361
487	0.000000	1.012289
488	0.000000	1.565993
489	0.320000	2.092850
490	0.320000	1.895857
491	0.000000	1.459692
492	0.000000	2.363409
493	0.320000	1.325591
494	0.640000	1.849424
495	0.320000	1.639879
496	0.000000	0.776303
497	0.000000	0.504579
498	0.320000	2.603439
499	0.320000	1.943480
500	0.320000	0.941536
501	0.320000	1.785051
502	0.000000	0.463618
503	0.000000	0.481017
504	0.000000	0.335070
505	0.000000	2.079686
506	0.320000	3.085447
507	0.000000	1.548194
508	0.000000	1.030862
509	0.320000	1.779094
510	0.320000	2.411275
511	0.320000	1.380016
512	0.320000	1.229188
513	0.320000	1.692652
514	0.000000	1.671502
515	0.000000	1.310387
516	0.000000	0.772855
517	0.320000	1.515460
518	0.000000	2.747110
519	0.000000	1.537214
520	0.000000	1.425331
521	0.320000	2.594280
522	0.320000	2.876521
523	0.000000	0.474339
524	0.000000	0.844525
525	0.320000	3.271168
526	0.000000	2.066108
527	0.000000	1.468311
528	0.320000	2.205206
529	0.320000	2.409549
530	0.320000	1.367355
531	0.640000	2.998495
532	0.320000	2.958470
533	0.000000	1.817642
